Index,StartTime,StopTime,SensorID,DetectorId,TypeEstimation,Start-Date,Stop-Date,Start-Time,End-Time,DurationSeconds,WeekOfYear,DayOfWeek
6212,1/13/2015 5:56:02 PM,1/13/2015 5:54:10 PM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/13/2015,1/13/2015,5:56:02 PM,5:54:10 PM,52,3,2
1560,1/6/2015 2:26:52 PM,1/6/2015 2:27:01 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1/6/2015,1/6/2015,2:26:52 PM,2:27:01 PM,9,2,2
4220,1/13/2015 12:15:58 PM,1/13/2015 12:16:26 PM,603,LocationDetector,person_in_kitchen,1/13/2015,1/13/2015,12:15:58 PM,12:16:26 PM,28,3,2
1960,1/9/2015 10:17:17 AM,1/9/2015 10:17:25 AM,603,LocationDetector,person_next_to_working_place,1/9/2015,1/9/2015,10:17:17 AM,10:17:25 AM,8,2,5
3249,1/9/2015 2:09:38 PM,1/9/2015 2:09:38 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,2:09:38 PM,2:09:38 PM,0,2,5
1182,12/17/2014 4:43:54 PM,12/17/2014 4:43:54 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/17/2014,12/17/2014,4:43:54 PM,4:43:54 PM,0,51,3
247,12/12/2014 1:36:08 PM,12/12/2014 1:36:21 PM,702,WaterFlowDetection_Kitchen,sink_usage,12/12/2014,12/12/2014,1:36:08 PM,1:36:21 PM,13,50,5
1939,1/9/2015 10:14:02 AM,1/9/2015 10:14:05 AM,603,LocationDetector,person_next_to_working_place,1/9/2015,1/9/2015,10:14:02 AM,10:14:05 AM,3,2,5
2832,1/9/2015 12:39:26 PM,1/9/2015 12:39:37 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:39:26 PM,12:39:37 PM,11,2,5
6222,1/13/2015 5:56:42 PM,1/13/2015 5:56:13 PM,SmartPhone,AudioSoundDetector,basin_usage,1/13/2015,1/13/2015,5:56:42 PM,5:56:13 PM,29,3,2
555,12/12/2014 2:41:43 PM,12/12/2014 2:41:43 PM,00:13:A2:00:40:86:68:21-CONTACT1_TRIGGERED,DoorOpenDetector,eating_drinking_cupboard_open,12/12/2014,12/12/2014,2:41:43 PM,2:41:43 PM,0,50,5
3275,1/9/2015 2:17:11 PM,1/9/2015 2:17:17 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,2:17:11 PM,2:17:17 PM,6,2,5
4894,1/13/2015 3:17:10 PM,1/13/2015 3:17:22 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:17:10 PM,3:17:22 PM,12,3,2
4736,1/13/2015 3:07:40 PM,1/13/2015 3:07:40 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:07:40 PM,3:07:40 PM,0,3,2
4306,1/13/2015 12:26:27 PM,1/13/2015 12:26:27 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,12:26:27 PM,12:26:27 PM,0,3,2
1722,1/6/2015 2:47:14 PM,1/6/2015 2:47:26 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,2:47:14 PM,2:47:26 PM,12,2,2
5625,1/13/2015 3:52:31 PM,1/13/2015 3:52:36 PM,603,LocationDetector,person_in_kitchen,1/13/2015,1/13/2015,3:52:31 PM,3:52:36 PM,5,3,2
1325,1/6/2015 12:18:48 PM,1/6/2015 12:18:57 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,12:18:48 PM,12:18:57 PM,9,2,2
843,12/16/2014 12:38:35 PM,12/16/2014 12:38:40 PM,603,LocationDetector,person_in_kitchen,12/16/2014,12/16/2014,12:38:35 PM,12:38:40 PM,5,51,2
3114,1/9/2015 1:32:53 PM,1/9/2015 1:33:04 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,1:32:53 PM,1:33:04 PM,11,2,5
4489,1/13/2015 2:49:26 PM,1/13/2015 2:49:26 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,2:49:26 PM,2:49:26 PM,0,3,2
2406,1/9/2015 11:36:47 AM,1/9/2015 11:36:47 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,11:36:47 AM,11:36:47 AM,0,2,5
4604,1/13/2015 2:58:21 PM,1/13/2015 2:58:21 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,2:58:21 PM,2:58:21 PM,0,3,2
1217,1/6/2015 10:48:10 AM,1/6/2015 11:05:31 AM,603,LocationDetector,person_next_to_working_place,1/6/2015,1/6/2015,10:48:10 AM,11:05:31 AM,21,2,2
5589,1/13/2015 3:48:59 PM,1/13/2015 3:49:15 PM,603,LocationDetector,person_next_to_working_place,1/13/2015,1/13/2015,3:48:59 PM,3:49:15 PM,16,3,2
2529,1/9/2015 12:00:53 PM,1/9/2015 12:01:05 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:00:53 PM,12:01:05 PM,12,2,5
2394,1/9/2015 11:32:43 AM,1/9/2015 11:52:26 AM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,11:32:43 AM,11:52:26 AM,43,2,5
240,12/12/2014 1:35:34 PM,12/12/2014 1:35:44 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/12/2014,12/12/2014,1:35:34 PM,1:35:44 PM,10,50,5
4294,1/13/2015 12:26:00 PM,1/13/2015 12:26:13 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,12:26:00 PM,12:26:13 PM,13,3,2
1955,1/9/2015 10:16:41 AM,1/9/2015 10:16:41 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,10:16:41 AM,10:16:41 AM,0,2,5
1576,1/6/2015 2:29:25 PM,1/6/2015 2:29:34 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1/6/2015,1/6/2015,2:29:25 PM,2:29:34 PM,9,2,2
6188,1/13/2015 5:52:44 PM,1/13/2015 5:50:14 PM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/13/2015,1/13/2015,5:52:44 PM,5:50:14 PM,30,3,2
4117,1/13/2015 11:00:18 AM,1/13/2015 11:00:22 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,11:00:18 AM,11:00:22 AM,4,3,2
3017,1/9/2015 1:22:42 PM,1/9/2015 1:22:52 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,1:22:42 PM,1:22:52 PM,10,2,5
573,12/12/2014 2:43:30 PM,12/12/2014 2:43:42 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/12/2014,12/12/2014,2:43:30 PM,2:43:42 PM,12,50,5
5124,1/13/2015 3:28:57 PM,1/13/2015 3:29:09 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:28:57 PM,3:29:09 PM,12,3,2
6130,1/13/2015 5:44:54 PM,1/13/2015 5:44:22 PM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,5:44:54 PM,5:44:22 PM,32,3,2
3888,1/13/2015 10:44:02 AM,1/13/2015 10:44:14 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,10:44:02 AM,10:44:14 AM,12,3,2
3306,1/9/2015 2:27:58 PM,1/9/2015 2:28:47 PM,603,LocationDetector,person_next_to_working_place,1/9/2015,1/9/2015,2:27:58 PM,2:28:47 PM,49,2,5
2280,1/9/2015 11:16:02 AM,1/9/2015 11:16:06 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,11:16:02 AM,11:16:06 AM,4,2,5
3095,1/9/2015 1:31:05 PM,1/9/2015 1:31:05 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1/9/2015,1/9/2015,1:31:05 PM,1:31:05 PM,0,2,5
1475,1/6/2015 12:33:32 PM,1/6/2015 12:33:32 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1/6/2015,1/6/2015,12:33:32 PM,12:33:32 PM,0,2,2
3062,1/9/2015 1:27:48 PM,1/9/2015 1:28:01 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,1:27:48 PM,1:28:01 PM,13,2,5
1367,1/6/2015 12:23:02 PM,1/6/2015 12:23:02 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,12:23:02 PM,12:23:02 PM,0,2,2
1548,1/6/2015 2:25:13 PM,1/6/2015 2:25:25 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,2:25:13 PM,2:25:25 PM,12,2,2
1879,1/9/2015 9:18:17 AM,1/9/2015 9:18:17 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,9:18:17 AM,9:18:17 AM,0,2,5
6233,1/13/2015 5:57:58 PM,1/13/2015 5:56:20 PM,SmartPhone,AudioSoundDetector,speaking,1/13/2015,1/13/2015,5:57:58 PM,5:56:20 PM,38,3,2
436,12/12/2014 2:27:12 PM,12/12/2014 2:27:23 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/12/2014,12/12/2014,2:27:12 PM,2:27:23 PM,11,50,5
2647,1/9/2015 12:12:35 PM,1/9/2015 12:12:43 PM,SmartPhone,AudioSoundDetector,basin_usage,1/9/2015,1/9/2015,12:12:35 PM,12:12:43 PM,8,2,5
3347,1/12/2015 7:53:45 AM,1/12/2015 7:53:53 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/12/2015,1/12/2015,7:53:45 AM,7:53:53 AM,8,3,1
5450,1/13/2015 3:43:18 PM,1/13/2015 3:43:21 PM,SmartPhone,AudioSoundDetector,mixer,1/13/2015,1/13/2015,3:43:18 PM,3:43:21 PM,3,3,2
2711,1/9/2015 12:24:22 PM,1/9/2015 12:24:36 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:24:22 PM,12:24:36 PM,14,2,5
5029,1/13/2015 3:24:06 PM,1/13/2015 3:24:06 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:24:06 PM,3:24:06 PM,0,3,2
1260,1/6/2015 10:57:55 AM,1/6/2015 10:58:11 AM,SmartPhone,AudioSoundDetector,water_running_in_sink,1/6/2015,1/6/2015,10:57:55 AM,10:58:11 AM,16,2,2
1670,1/6/2015 2:41:08 PM,1/6/2015 2:41:16 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,2:41:08 PM,2:41:16 PM,8,2,2
2419,1/9/2015 11:43:10 AM,1/9/2015 11:43:24 AM,602,LocationDetector,person_in_bathroom,1/9/2015,1/9/2015,11:43:10 AM,11:43:24 AM,14,2,5
260,12/12/2014 1:39:55 PM,12/12/2014 1:39:59 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/12/2014,12/12/2014,1:39:55 PM,1:39:59 PM,4,50,5
3285,1/9/2015 2:21:46 PM,1/9/2015 2:21:46 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,2:21:46 PM,2:21:46 PM,0,2,5
3099,1/9/2015 1:31:31 PM,1/9/2015 1:31:39 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,1:31:31 PM,1:31:39 PM,8,2,5
19,12/7/2014 2:49:08 PM,12/7/2014 2:50:36 PM,SmartPhone,AudioSoundDetector,shower_usage,12/7/2014,12/7/2014,2:49:08 PM,2:50:36 PM,28,50,0
5973,1/13/2015 5:20:42 PM,1/13/2015 5:20:36 PM,SmartPhone,AudioSoundDetector,speaking,1/13/2015,1/13/2015,5:20:42 PM,5:20:36 PM,6,3,2
4464,1/13/2015 2:47:01 PM,1/13/2015 2:47:09 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,2:47:01 PM,2:47:09 PM,8,3,2
2506,1/9/2015 11:58:02 AM,1/9/2015 11:58:07 AM,603,LocationDetector,person_next_to_working_place,1/9/2015,1/9/2015,11:58:02 AM,11:58:07 AM,5,2,5
2943,1/9/2015 12:52:09 PM,1/9/2015 12:52:21 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:52:09 PM,12:52:21 PM,12,2,5
946,12/16/2014 12:57:45 PM,12/16/2014 12:57:54 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,12/16/2014,12/16/2014,12:57:45 PM,12:57:54 PM,9,51,2
2203,1/9/2015 11:09:21 AM,1/9/2015 11:09:24 AM,SmartPhone,AudioSoundDetector,speaking,1/9/2015,1/9/2015,11:09:21 AM,11:09:24 AM,3,2,5
3242,1/9/2015 1:59:06 PM,1/9/2015 1:59:10 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,1:59:06 PM,1:59:10 PM,4,2,5
3155,1/9/2015 1:38:43 PM,1/9/2015 1:38:52 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,1:38:43 PM,1:38:52 PM,9,2,5
576,12/12/2014 2:44:08 PM,12/12/2014 2:44:21 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/12/2014,12/12/2014,2:44:08 PM,2:44:21 PM,13,50,5
1239,1/6/2015 10:55:23 AM,1/6/2015 10:55:37 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,10:55:23 AM,10:55:37 AM,14,2,2
2213,1/9/2015 11:10:26 AM,1/9/2015 11:12:44 AM,602,LocationDetector,person_in_bathroom,1/9/2015,1/9/2015,11:10:26 AM,11:12:44 AM,18,2,5
365,12/12/2014 2:12:36 PM,12/12/2014 2:12:40 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/12/2014,12/12/2014,2:12:36 PM,2:12:40 PM,4,50,5
2062,1/9/2015 10:52:24 AM,1/9/2015 10:52:26 AM,SmartPhone,AudioSoundDetector,toilet_usage,1/9/2015,1/9/2015,10:52:24 AM,10:52:26 AM,2,2,5
3410,1/12/2015 8:02:46 AM,1/12/2015 8:02:46 AM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/12/2015,1/12/2015,8:02:46 AM,8:02:46 AM,0,3,1
1499,1/6/2015 12:37:11 PM,1/6/2015 12:37:24 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,12:37:11 PM,12:37:24 PM,13,2,2
884,12/16/2014 12:46:50 PM,12/16/2014 12:46:57 PM,603,LocationDetector,person_in_kitchen,12/16/2014,12/16/2014,12:46:50 PM,12:46:57 PM,7,51,2
2631,1/9/2015 12:11:15 PM,1/9/2015 12:11:29 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:11:15 PM,12:11:29 PM,14,2,5
4096,1/13/2015 10:58:32 AM,1/13/2015 10:58:45 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,10:58:32 AM,10:58:45 AM,13,3,2
274,12/12/2014 1:41:57 PM,12/12/2014 1:43:00 PM,603,LocationDetector,stove_on,12/12/2014,12/12/2014,1:41:57 PM,1:43:00 PM,3,50,5
852,12/16/2014 12:41:34 PM,12/16/2014 12:41:37 PM,603,LocationDetector,person_in_kitchen,12/16/2014,12/16/2014,12:41:34 PM,12:41:37 PM,3,51,2
317,12/12/2014 1:48:25 PM,12/12/2014 1:48:29 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,12/12/2014,12/12/2014,1:48:25 PM,1:48:29 PM,4,50,5
2736,1/9/2015 12:27:05 PM,1/9/2015 12:27:15 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:27:05 PM,12:27:15 PM,10,2,5
1768,1/8/2015 9:20:16 PM,1/8/2015 9:20:48 PM,SmartPhone,AudioSoundDetector,basin_usage,1/8/2015,1/8/2015,9:20:16 PM,9:20:48 PM,32,2,4
5992,1/13/2015 5:24:04 PM,1/13/2015 5:25:14 PM,602,LocationDetector,person_in_bathroom,1/13/2015,1/13/2015,5:24:04 PM,5:25:14 PM,10,3,2
1129,12/17/2014 2:46:43 PM,12/17/2014 2:46:43 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/17/2014,12/17/2014,2:46:43 PM,2:46:43 PM,0,51,3
6315,1/13/2015 6:02:38 PM,1/13/2015 6:02:10 PM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,6:02:38 PM,6:02:10 PM,28,3,2
2041,1/9/2015 10:46:52 AM,1/9/2015 10:46:56 AM,SmartPhone,AudioSoundDetector,hair_dryer_usage,1/9/2015,1/9/2015,10:46:52 AM,10:46:56 AM,4,2,5
3286,1/9/2015 2:21:47 PM,1/9/2015 2:21:47 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,2:21:47 PM,2:21:47 PM,0,2,5
204,12/12/2014 11:42:15 AM,12/12/2014 11:42:15 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,12/12/2014,12/12/2014,11:42:15 AM,11:42:15 AM,0,50,5
847,12/16/2014 12:41:13 PM,12/16/2014 12:41:26 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,12/16/2014,12/16/2014,12:41:13 PM,12:41:26 PM,13,51,2
1459,1/6/2015 12:31:46 PM,1/6/2015 12:36:49 PM,603,LocationDetector,person_next_to_working_place,1/6/2015,1/6/2015,12:31:46 PM,12:36:49 PM,3,2,2
5437,1/13/2015 3:43:04 PM,1/13/2015 3:43:11 PM,SmartPhone,AudioSoundDetector,mixer,1/13/2015,1/13/2015,3:43:04 PM,3:43:11 PM,7,3,2
1763,1/8/2015 9:19:17 PM,1/8/2015 9:19:21 PM,SmartPhone,AudioSoundDetector,basin_usage,1/8/2015,1/8/2015,9:19:17 PM,9:19:21 PM,4,2,4
2926,1/9/2015 12:49:16 PM,1/9/2015 12:49:29 PM,603,LocationDetector,stove_on,1/9/2015,1/9/2015,12:49:16 PM,12:49:29 PM,13,2,5
3323,1/11/2015 5:24:38 PM,1/11/2015 5:24:44 PM,704,WaterFlowDetection_Bathroom,toilet_usage,1/11/2015,1/11/2015,5:24:38 PM,5:24:44 PM,6,3,0
1712,1/6/2015 2:45:58 PM,1/6/2015 2:46:03 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,2:45:58 PM,2:46:03 PM,5,2,2
3060,1/9/2015 1:27:34 PM,1/9/2015 1:27:34 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,1:27:34 PM,1:27:34 PM,0,2,5
3743,1/13/2015 10:28:46 AM,1/13/2015 10:28:58 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,10:28:46 AM,10:28:58 AM,12,3,2
3001,1/9/2015 1:07:27 PM,1/9/2015 1:07:45 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,1:07:27 PM,1:07:45 PM,18,2,5
894,12/16/2014 12:47:28 PM,12/16/2014 12:47:28 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/16/2014,12/16/2014,12:47:28 PM,12:47:28 PM,0,51,2
5954,1/13/2015 5:19:39 PM,1/13/2015 5:18:40 PM,SmartPhone,AudioSoundDetector,basin_usage,1/13/2015,1/13/2015,5:19:39 PM,5:18:40 PM,59,3,2
775,12/16/2014 12:22:08 PM,12/16/2014 12:22:08 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,12/16/2014,12/16/2014,12:22:08 PM,12:22:08 PM,0,51,2
524,12/12/2014 2:37:36 PM,12/12/2014 2:37:38 PM,702,WaterFlowDetection_Kitchen,sink_usage,12/12/2014,12/12/2014,2:37:36 PM,2:37:38 PM,2,50,5
2125,1/9/2015 11:02:43 AM,1/9/2015 11:02:47 AM,SmartPhone,AudioSoundDetector,basin_usage,1/9/2015,1/9/2015,11:02:43 AM,11:02:47 AM,4,2,5
2518,1/9/2015 11:59:09 AM,1/9/2015 11:59:15 AM,SmartPhone,AudioSoundDetector,basin_usage,1/9/2015,1/9/2015,11:59:09 AM,11:59:15 AM,6,2,5
1714,1/6/2015 2:46:06 PM,1/6/2015 2:46:19 PM,603,LocationDetector,person_next_to_working_place,1/6/2015,1/6/2015,2:46:06 PM,2:46:19 PM,13,2,2
3596,1/13/2015 10:20:41 AM,1/13/2015 10:20:50 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,10:20:41 AM,10:20:50 AM,9,3,2
1121,12/17/2014 2:46:16 PM,12/17/2014 2:46:20 PM,603,LocationDetector,person_in_kitchen,12/17/2014,12/17/2014,2:46:16 PM,2:46:20 PM,4,51,3
1317,1/6/2015 12:17:41 PM,1/6/2015 12:17:50 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,12:17:41 PM,12:17:50 PM,9,2,2
5966,1/13/2015 5:20:12 PM,1/13/2015 5:20:40 PM,SmartPhone,AudioSoundDetector,basin_usage,1/13/2015,1/13/2015,5:20:12 PM,5:20:40 PM,28,3,2
1662,1/6/2015 2:39:57 PM,1/6/2015 2:39:57 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1/6/2015,1/6/2015,2:39:57 PM,2:39:57 PM,0,2,2
6022,1/13/2015 5:29:00 PM,1/13/2015 5:26:27 PM,703,WaterFlowDetection_Bathroom,basin_usage,1/13/2015,1/13/2015,5:29:00 PM,5:26:27 PM,33,3,2
2230,1/9/2015 11:12:29 AM,1/9/2015 11:12:56 AM,SmartPhone,AudioSoundDetector,speaking,1/9/2015,1/9/2015,11:12:29 AM,11:12:56 AM,27,2,5
2652,1/9/2015 12:12:52 PM,1/9/2015 12:13:04 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:12:52 PM,12:13:04 PM,12,2,5
5424,1/13/2015 3:42:45 PM,1/13/2015 3:42:45 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,3:42:45 PM,3:42:45 PM,0,3,2
2912,1/9/2015 12:48:34 PM,1/9/2015 12:48:46 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:48:34 PM,12:48:46 PM,12,2,5
1633,1/6/2015 2:35:47 PM,1/6/2015 2:35:53 PM,702,WaterFlowDetection_Kitchen,sink_usage,1/6/2015,1/6/2015,2:35:47 PM,2:35:53 PM,6,2,2
209,12/12/2014 1:30:49 PM,12/12/2014 1:30:57 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/12/2014,12/12/2014,1:30:49 PM,1:30:57 PM,8,50,5
833,12/16/2014 12:36:46 PM,12/16/2014 12:36:46 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/16/2014,12/16/2014,12:36:46 PM,12:36:46 PM,0,51,2
254,12/12/2014 1:38:09 PM,12/12/2014 1:39:16 PM,603,LocationDetector,person_next_to_working_place,12/12/2014,12/12/2014,1:38:09 PM,1:39:16 PM,7,50,5
3405,1/12/2015 8:02:07 AM,1/12/2015 8:02:19 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/12/2015,1/12/2015,8:02:07 AM,8:02:19 AM,12,3,1
2381,1/9/2015 11:30:08 AM,1/9/2015 11:30:17 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,11:30:08 AM,11:30:17 AM,9,2,5
676,12/16/2014 11:28:35 AM,12/16/2014 11:28:42 AM,SmartPhone,AudioSoundDetector,water_running_in_sink,12/16/2014,12/16/2014,11:28:35 AM,11:28:42 AM,7,51,2
2976,1/9/2015 12:55:32 PM,1/9/2015 12:55:45 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:55:32 PM,12:55:45 PM,13,2,5
429,12/12/2014 2:26:45 PM,12/12/2014 2:26:55 PM,603,LocationDetector,person_in_kitchen,12/12/2014,12/12/2014,2:26:45 PM,2:26:55 PM,10,50,5
3650,1/13/2015 10:23:39 AM,1/13/2015 10:23:52 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,10:23:39 AM,10:23:52 AM,13,3,2
216,12/12/2014 1:31:22 PM,12/12/2014 1:31:36 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/12/2014,12/12/2014,1:31:22 PM,1:31:36 PM,14,50,5
6076,1/13/2015 5:37:10 PM,1/13/2015 5:36:28 PM,602,LocationDetector,person_in_bathroom,1/13/2015,1/13/2015,5:37:10 PM,5:36:28 PM,42,3,2
2115,1/9/2015 11:02:33 AM,1/9/2015 11:02:36 AM,SmartPhone,AudioSoundDetector,basin_usage,1/9/2015,1/9/2015,11:02:33 AM,11:02:36 AM,3,2,5
2217,1/9/2015 11:10:31 AM,1/9/2015 11:10:31 AM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/9/2015,1/9/2015,11:10:31 AM,11:10:31 AM,0,2,5
